Source,Link,Headline,Description,Date,Timestamp,Topic,Author,Region,Article_Content
BBC,https://www.bbc.com/news/articles/c2ek1x3p7rjo,Maldives president in Delhi to seek aid and reboot ties,Mohamed Muizzu is expected to seek a bailout worth hundreds of millions of dollars during his India visit.,6 Oct 2024,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/articles/cm248g49nveo,Walz says he 'misspoke' in personal story about Tiananmen Square,"""I’m a knucklehead at times,"" the Democratic running mate says, conceding he was in the US when Chinese forces crushed protests.",2 Oct 2024,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/articles/cm28yd04xxno,Japan sails warship in Taiwan Strait for first time,There has been a rise in patrols by the US and its allies who do not accept China's claims over the strait.,26 Sep 2024,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/articles/cly4eq78k5qo,Indian financial aid opens 'new chapter' with Maldives,The deal comes as the Maldives president visits Delhi after relations nosedived in recent months.,8 days ago,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/sport/tennis/articles/c9wk7j7q0wro,Swiatek splits with coach Wiktorowski,"Iga Swiatek, the world number one, announces split with coach Tomasz Wiktorowski.",4 Oct 2024,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/articles/cn8jpgqpeejo,Warning of rise in creepy crawlies found lurking inside parcels,"Three venomous scorpions have been found in parcels in the UK in the last month, expert Chris Newman says.",3 days ago,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/sport/tennis/articles/cgmgnl0yv9vo,"Djokovic, Sinner and Alcaraz win Shanghai openers",Novak Djokovic wins on ATP Tour return to join Jannik Sinner and Carlos Alcaraz in the third round of the Shanghai Masters.,5 Oct 2024,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/articles/c4gl843l90zo,China's long-range missile test sparks concerns,"Beijing said the test was ""routine"" but other countries in the region expressed strong concerns.",25 Sep 2024,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/sport/tennis/articles/c148g1ze63do,Draper out of Shanghai Masters with injury,Britain's Jack Draper withdraws from this week's Shanghai Masters after injuring himself at the Japan Open.,30 Sep 2024,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/articles/cr5482yygp4o,Hong Kong jails two journalists for sedition,Editors at a now-defunct news site published articles about the city's national security crackdown.,26 Sep 2024,2024-10-15,China News,-,China,-
