Source,Link,Headline,Description,Date,Timestamp,Topic,Author,Region,Article_Content
Al Jazeera,https://www.aljazeera.com/features/2023/10/14/israel-hamas-war-why-is-africa-divided-on-supporting-palestine,Israel-Gaza war: Why is Africa divided on supporting Palestine ...,"Oct 14, 2023 ... The short answer: Africa's divisions highlight each government's attempt to compartmentalise their interests, experts say, and underline some countries' ...",Last update 14 Oct 2023,2024-10-14 20:37:21.883644,Israel War,-,Middle East,-
Al Jazeera,https://www.aljazeera.com/news/2024/10/4/white-house-warned-of-risk-of-israeli-war-crimes-days-after-oct-7-report,White House warned of risk of Israeli war crimes days after Oct 7 ...,"Oct 4, 2024 ... Reuters finds that the Biden administration was warned on three occasions about possible Israeli crimes in Gaza.",Last update 4 Oct 2024,2024-10-14 20:37:21.981483,Israel War,-,Middle East,-
Al Jazeera,https://www.aljazeera.com/news/2022/8/7/timeline-israels-attacks-on-gaza-since-2005,Timeline: Israel's attacks on Gaza since 2005 | Israel-Palestine ...,"Aug 7, 2022 ... This is the latest assault by Israel on Gaza since the 11-day war in May 2021 killed hundreds.",Last update 7 Aug 2022,2024-10-14 20:37:22.083422,Israel War,-,Middle East,-
Al Jazeera,https://www.aljazeera.com/news/2024/9/17/israels-netanyahu-announces-expanded-war-goals-to-include-lebanon-border,Israel's Netanyahu announces expanded war goals to include ...,"Sep 17, 2024 ... Israel's Netanyahu announces expanded war goals to include Lebanon border. Israeli prime minister says war aims should include enabling Israelis ...",17 Sep 2024,2024-10-14 20:37:22.185610,Israel War,-,Middle East,-
Al Jazeera,https://www.aljazeera.com/news/liveblog/2024/4/19/live-israel-launches-missile-attack-in-response-to-iran-assault,Israel-Iran tensions updates: Calls for calm as 'drones downed' in ...,"Apr 19, 2024 ... Tensions have soared in the Middle East more than six months into Israel's war on Gaza.",Last update 20 May 2024,2024-10-14 20:37:22.286233,Israel War,-,Middle East,-
Al Jazeera,https://www.aljazeera.com/features/2023/10/24/shadowbanning-are-social-media-giants-censoring-pro-palestine-voices,Are social media giants censoring pro-Palestine voices amid Israel's ...,"Oct 24, 2023 ... An independent report commissioned by Meta after Israel's war on Gaza in 2021 and made public a year later found that the company had negatively ...",Last update 27 Oct 2023,2024-10-14 20:37:22.399321,Israel War,-,Middle East,-
Al Jazeera,https://www.aljazeera.com/news/2023/10/12/how-the-israel-war-blockade-affects-mental-health-of-palestinian-children,"How the Israel war, blockade affect mental health of Palestinian ...","Oct 12, 2023 ... Children who survive wars do not emerge unscathed and can pay a high price psychologically, emotionally, or behaviourally.",Last update 8 Feb 2024,2024-10-14 20:37:22.498606,Israel War,-,Middle East,-
Al Jazeera,https://www.aljazeera.com/news/liveblog/2024/5/7/israels-war-on-gaza-live-israel-blasts-rafah-fate-of-ceasefire-uncertain,Israel's war on Gaza updates: Full Rafah attack a 'humanitarian ...,"May 7, 2024 ... Truce and captive-exchange talks continue as Israel ups the ante after surrounding Rafah with tanks and troops and captures key crossings for aid distribution.",Last update 17 May 2024,2024-10-14 20:37:22.602751,Israel War,-,Middle East,-
Al Jazeera,https://www.aljazeera.com/news/liveblog/2024/9/24/israel-attacks-lebanon-live-global-calls-for-restraint-as-492-killed,Israel bombs Lebanon updates: Hezbollah responds as Israeli raids ...,"Sep 24, 2024 ... At least 41,467 people have been killed and 95,921 wounded in Israel's war on Gaza. In Israel, the number of those killed in the Hamas-led ...",Last update 25 Sep 2024,2024-10-14 20:37:22.698867,Israel War,-,Middle East,-
Al Jazeera,https://www.aljazeera.com/news/2023/10/29/western-coverage-of-israels-war-on-gaza-bias-or-unprofessionalism,Western coverage of Israel's war on Gaza – bias or ...,"Oct 29, 2023 ... All unprofessional mistakes Western media makes while covering the conflict between Israel and Hamas, media experts and Arab journalists say.",Last update 29 Oct 2023,2024-10-14 20:37:22.798168,Israel War,-,Middle East,-
Al Jazeera,https://www.aljazeera.com/news/liveblog/2024/9/15/israels-war-on-gaza-live-israel-kills-21-in-north-gaza-orders-evacuation,Israel's war on Gaza updates: Many killed in Israeli attacks on Gaza ...,"Sep 15, 2024 ... Israeli attacks on Sunday kill at least 20 in Gaza. That includes the four killed in the attack in Sheikh Radwan, in Gaza City.",Last update 16 Sep 2024,2024-10-14 20:37:22.900828,Israel War,-,Middle East,-
Al Jazeera,https://www.aljazeera.com/news/longform/2024/5/6/a-eurovision-like-no-other-israels-war-on-gaza-takes-centre-stage,A Eurovision like no other: Israel's war on Gaza takes centre stage ...,"May 6, 2024 ... In the run-up to Eurovision, more than 1,000 Swedish artists demanded a ban on Israel but their calls were rejected. Israel is participating ...",Last update 6 May 2024,2024-10-14 20:37:23.003690,Israel War,-,Middle East,-
Al Jazeera,https://www.aljazeera.com/opinions/2024/8/29/the-west-bank-israels-other-genocidal-war-in-palestine,The West Bank: Israel's other genocidal war in Palestine | Israel ...,"Aug 29, 2024 ... The Israeli military assault on the northern West Bank is part of a larger plan to force Palestinians from their homeland.",29 Aug 2024,2024-10-14 20:37:23.107172,Israel War,-,Middle East,-
Al Jazeera,https://www.aljazeera.com/news/2024/4/7/israels-war-on-gaza-six-relentless-months-of-death-and-destruction,Israel's war on Gaza – six relentless months of death and destruction ...,"Apr 7, 2024 ... How many people have been killed or injured? At least 33,137 Palestinians have been killed by the Israeli army in Gaza since the start of the ...",Last update 7 Apr 2024,2024-10-14 20:37:23.208389,Israel War,-,Middle East,-
Al Jazeera,https://www.aljazeera.com/features/2023/10/18/no-work-back-home-lebanons-foreign-domestic-workers-fear-israel-war,'No work back home': Lebanon's foreign domestic workers fear Israel ...,"Oct 18, 2023 ... In an economy that's in free fall, migrant workers are already vulnerable. A war could make things worse.",18 Oct 2023,2024-10-14 20:37:23.299980,Israel War,-,Middle East,-
Al Jazeera,https://www.aljazeera.com/news/liveblog/2024/5/26/israels-war-on-gaza-live-news-hamas-claims-capture-of-israeli-troops,Israel's war on Gaza updates: 'More than 30' killed in Rafah strike ...,"May 26, 2024 ... The Israeli army bombed a displacement camp in south Gaza, the Gaza Civil Defence said, killing and wounding dozens.",Last update 27 May 2024,2024-10-14 20:37:23.419228,Israel War,-,Middle East,-
Al Jazeera,https://www.aljazeera.com/news/liveblog/2024/5/26/israels-war-on-gaza-live-news-hamas-claims-capture-of-israeli-troops,Israel's war on Gaza updates: 'More than 30' killed in Rafah strike ...,"May 26, 2024 ... The Israeli army bombed a displacement camp in south Gaza, the Gaza Civil Defence said, killing and wounding dozens.",Last update 27 May 2024,2024-10-14 20:37:23.519101,Israel War,-,Middle East,-
Al Jazeera,https://www.aljazeera.com/news/liveblog/2024/8/28/israels-war-on-gaza-live-many-still-buried-after-day-of-israeli-strikes,Israel war on Gaza updates: Strike on Gaza school kills eight | Israel ...,"Aug 28, 2024 ... At least three people were wounded during Israeli forces' raid on the Far'a refugee camp in the occupied West Bank.",Last update 1 Sep 2024,2024-10-14 20:37:23.609813,Israel War,-,Middle East,-
Al Jazeera,https://www.aljazeera.com/news/liveblog/2024/8/3/israels-war-on-gaza-live-us-sends-ships-jets-to-region-as-tension-soars,Israel's war on Gaza updates: 17 killed in attacks on shelter | Israel ...,"Aug 3, 2024 ... 17 killed in attacks on shelter. A school sheltering displaced Palestinians in Gaza City's Sheikh Radwan neighbourhood targeted twice.",Last update 5 Aug 2024,2024-10-14 20:37:23.710733,Israel War,-,Middle East,-
Al Jazeera,https://www.aljazeera.com/news/liveblog/2024/5/9/israels-war-on-gaza-live-biden-admits-israel-used-us-bombs-on-civilians,Israel's war on Gaza updates: Troops met with Hamas fire in Rafah ...,"May 9, 2024 ... Defiant Israeli leadership vows to carry out Rafah ground invasion after US halts big-bomb shipment and warns against major attack on overcrowded Gaza city.",Last update 10 May 2024,2024-10-14 20:37:23.803116,Israel War,-,Middle East,-
Al Jazeera,https://www.aljazeera.com/news/2024/6/17/israels-netanyahu-dissolves-war-cabinet,Israel's Netanyahu dissolves war cabinet | Israel-Palestine conflict ...,"Jun 17, 2024 ... Israel's Netanyahu dissolves war cabinet. Decision follows resignation of centrist Gantz and will disappoint hardliners angling to expand ...",Last update 17 Jun 2024,2024-10-14 20:37:23.902758,Israel War,-,Middle East,-
Al Jazeera,https://www.aljazeera.com/news/liveblog/2024/2/5/israels-war-on-gaza-live-israeli-strikes-level-homes-in-deir-el-balah,Israel's war on Gaza updates: 'Unprecedented' destruction as deaths ...,"Feb 5, 2024 ... Gaza health authorities say Israeli attacks have killed nearly 27500 Palestinians amid clashes and daily 'massacres'.",Last update 11 Feb 2024,2024-10-14 20:37:23.995806,Israel War,-,Middle East,-
Al Jazeera,https://www.aljazeera.com/features/2023/10/10/the-bombs-raining-down-on-gaza-are-beyond-scary-beyond-crazy,The bombs raining down on Gaza from Israel are beyond scary ...,"Oct 10, 2023 ... Investigation: Israel's war crimes in Gaza ... Al Jazeera's Maram Humaid describes what life is like in Gaza after Israel declares war.",Last update 11 Oct 2023,2024-10-14 20:37:24.096760,Israel War,-,Middle East,-
Al Jazeera,https://www.aljazeera.com/news/2024/10/5/failing-gaza-pro-israel-bias-uncovered-behind-the-lens-of-western-media,Failing Gaza: Pro-Israel bias uncovered behind the lens of Western ...,"Oct 5, 2024 ... Journalists at CNN and the BBC expose the inner workings of their newsrooms, a year into Israel's war on Gaza.",Last update 11 Oct 2024,2024-10-14 20:37:24.197942,Israel War,-,Middle East,-
