Source,Link,Headline,Description,Date,Timestamp,Topic,Author,Region,Article_Content
CNN,https://www.cnn.com/2024/09/15/world/video/houthi-fired-missile-attack-central-israel-robertson-digvid,CNN reports from scene of Houthi-fired missile attack,CNN’s International Diplomatic Editor Nic Robertson reports from the ground in central Israel as emergency services tried to put fires caused by a Houthi-fired missile attack. ,"Sep 15, 2024",2024-10-13 12:31:27.701089,Israel War,Unknown,Middle East,
CNN,https://www.cnn.com/2024/09/13/homepage/video/cnn-reporter-rare-access-israel-hamas-ceasefire-digvid,CNN reporter gets rare access to strip of land key to Israel-Hamas ceasefire,"CNN’s Chief Global Affairs Correspondent Matthew Chance got rare access to the Philadelphi Corridor, the strip of land linking Gaza and Egypt, which Netanyahu has insisted must go to Israel in the event of any ceasefire deal. CNN reported from ...","Sep 13, 2024",2024-10-13 12:31:27.701089,Israel War,Unknown,Middle East,
CNN,https://www.cnn.com/2024/09/11/world/video/netanyahu-israel-hostage-family-exchange-robertson-digvid,Hear leaked audio confrontation between Netanyahu and hostage family,A leaked audio recording of a heated exchange between Prime Minister Benjamin Netanyahu and the family of a hostage killed by Hamas is sparking reaction in Israel. CNN’s Nic Robertson reports. ,"Sep 12, 2024",2024-10-13 12:31:27.701089,Israel War,Unknown,Middle East,
CNN,https://www.cnn.com/2024/09/11/Tv/video/yair-golan-israel-labor-leader-netanyahu,"'I'm ready to lead,' Israeli Democrats Party leader offers alternative to Netanyahu","Yair Golan, Israeli Democrats Party Leader, talks to Bianna Golodryga about the protests against Prime Minister Benjamin Netanyahu for not bringing the hostages home.","Sep 11, 2024",2024-10-13 12:31:27.701089,Israel War,Unknown,Middle East,
CNN,https://www.cnn.com/2024/09/10/world/video/idf-tunnel-hostages-killed-digvid,IDF releases video of Gaza tunnel where it says hostages were killed,The Israeli military’s chief spokesperson has shown the interior of the Gaza tunnel where six hostages were held in “horrific conditions” before they were murdered. Their bodies were retrieved by Israeli forces on Sept 1.,"Sep 11, 2024",2024-10-13 12:31:27.701089,Israel War,Unknown,Middle East,
CNN,https://www.cnn.com/world/live-news/israel-gaza-al-mawasi-strike-09-10-24/index.html,"Israeli strike on Gaza humanitarian zone kills and injures dozens, officials say","At least 19 bodies have arrived at hospitals from the designated humanitarian safe zone in Al-Mawasi, southern Gaza, that was hit by an Israeli strike overnight.","Sep 11, 2024",2024-10-13 12:31:27.701089,Israel War,Antoinette Radford,Middle East,
CNN,https://www.cnn.com/2024/09/10/world/video/gaza-humanitarian-zone-strike-chance-pkg-digvid,'They told us this area was safe': Israeli-designated humanitarian safe zone in Gaza targeted by strike,A strike on an Israeli-designated humanitarian safe zone in southern Gaza has killed and injured dozens of Palestinians overnight. CNN’s Matthew Chance reports. ,"Sep 11, 2024",2024-10-13 12:31:27.701089,Israel War,Unknown,Middle East,
CNN,https://www.cnn.com/2024/09/10/world/video/israeli-strikes-gaza-humanitarian-zone-digvid,Video shows desperate search for survivors amidst rubble in Gaza,"At least 40 people were killed in an overnight Israeli airstrike in southern Gaza, which is supposed to be a humanitarian zone for displaced civilians. Israel says the strike was aimed at Hamas leaders in the area. CNN’s Paula Hancock reports.","Sep 10, 2024",2024-10-13 12:31:27.701089,Israel War,Unknown,Middle East,
CNN,https://www.cnn.com/2024/09/08/world/video/gps-0908-a-new-vision-for-peace-in-the-middle-east,On GPS: A joint vision for peace in the Middle East,Former Israeli prime minister Ehud Olmert and former Palestinian Authority foreign minister Nasser al-Kidwa talk to Fareed about their joint vision for a long-lasting peace in the Middle East.,"Sep 8, 2024",2024-10-13 12:31:27.701089,Israel War,Fareed Zakaria,Middle East,
CNN,https://www.cnn.com/2024/09/08/world/video/chance-lklv-090812a-seg1-cnni-world-fastfast-clips-sept-8,Growing anger in Israel over hostages held by Hamas,CNN’s Matthew Chance reports from Tel Aviv where protesters are demanding Israel reach a hostage and ceasefire deal.,"Sep 8, 2024",2024-10-13 12:31:27.701089,Israel War,Matthew Chance,Middle East,
CNN,https://www.cnn.com/2024/09/06/world/video/the-lead-west-bank-gaza-palestine-idf-israel-jake-tapper,"American activist shot dead by Israeli forces at West Bank protest, eyewitnesses say","A young Turkish-American woman, Aysenur Eygi, was shot and killed in the Israeli-occupied West Bank on Friday, according to US and Palestinian officials, while she was taking part in a protest near Nablus. CNN’s Nick Robertson joins The Lead.","Sep 7, 2024",2024-10-13 12:31:27.701089,Israel War,Unknown,Middle East,
CNN,https://www.cnn.com/2024/09/06/us/video/the-lead-antisemitism-israel-hamas-palestine-gaza-war-ekection-2024-jake-tapper,How VP candidates are addressing the Israel-Hamas war,Josh Kraushaar joins The Lead,"Sep 7, 2024",2024-10-13 12:31:27.701089,Israel War,Unknown,Middle East,
CNN,https://www.cnn.com/2024/09/06/world/video/jenin-west-bank-idf-ldn-digvid,CNN looks at damage left behind in Jenin by IDF,"CNN International Diplomatic Editor, Nic Robertson, goes inside Jenin in the occupied West Bank to see the destruction left behind by the Israeli military after they withdrew following a lengthy operation.","Sep 6, 2024",2024-10-13 12:31:27.701089,Israel War,Unknown,Middle East,
CNN,https://www.cnn.com/2024/09/04/world/video/benjamin-netanyahu-israel-gaza-civilian-casualties-diamond-digvid,Netanyahu says he won’t change Israel's policies in Gaza,"Responding to a question from CNN’s Jeremy Diamond about civilian deaths in Gaza, Israeli Prime Minister Benjamin Netanyahu defends the IDF’s conduct in Gaza and says he won’t change his “humanitarian policies, vaccination policies ...","Sep 5, 2024",2024-10-13 12:31:27.701089,Israel War,Jeremy Diamond,Middle East,
CNN,https://www.cnn.com/2024/09/03/Tv/video/amanpour-bergman,"Israeli security officials fear West Bank is on the brink of third intifada, says journalist","Bianna Golodryga speaks with Ronen Bergman, Staff Writer at The New York Times Magazine, on the killing of six Israeli hostages and the uptick in violence in the West Bank.","Sep 3, 2024",2024-10-13 12:31:27.701089,Israel War,Ami Kaufman,Middle East,
CNN,https://www.cnn.com/2024/09/03/Tv/video/amanpour-gonen,"'We are letting them die there,' says mother of Israeli hostage","Bianna Golodryga speaks with Meirav Leshem Gonen, mother of Romi, who was kidnapped by Hamas on October 7th and is still being held in Gaza.","Sep 3, 2024",2024-10-13 12:31:27.701089,Israel War,Unknown,Middle East,
CNN,https://www.cnn.com/2024/09/02/world/video/gaza-polio-vaccinations-arwa-damon-intv-tsr-digvid,'Pure survival under inhumane conditions': INARA founder explains dire situation in Gaza,CNN’s Alex Marquardt talks with INARA founder Arwa Damon about the conditions in Gaza and the challenges faced in attempts to administer polio vaccinations to the children.,"Sep 3, 2024",2024-10-13 12:31:27.701089,Israel War,Unknown,Middle East,
CNN,https://www.cnn.com/2024/09/02/world/video/the-lead-israel-palestine-hostages-hamas-war-oct-7,Netanyahu under pressure after hostage deaths,Alon Pinkas joins The Lead,"Sep 3, 2024",2024-10-13 12:31:27.701089,Israel War,Unknown,Middle East,
CNN,https://www.cnn.com/2024/09/02/world/video/protesters-israel-ceasefire-hostages-diamond-pkg-digvid,Protesters flood Israel’s streets to demand ceasefire,"Hundreds of thousands of protesters took to Israel’s streets for a second consecutive day, organizers said, as the country was brought to a near-halt by a general strike over anger at the government’s failure to secure a ...","Sep 3, 2024",2024-10-13 12:31:27.701089,Israel War,Jeremy Diamond,Middle East,
CNN,https://www.cnn.com/2024/09/02/world/video/netanyahu-remarks-hostages-killed-protests-cnc-digvid,Netanyahu speaks after hostages found dead in Gaza,"Prime Minister Benjamin Netanyahu delivers remarks after six hostages’ bodies were found in Gaza this weekend, sparking massive protests in Israel.","Sep 2, 2024",2024-10-13 12:31:27.701089,Israel War,Unknown,Middle East,
CNN,https://www.cnn.com/2024/09/02/world/video/israeli-president-herzog-apology-hersh-goldberg-polin-funeral-bts-nr-digvid,Hear Israeli president's apology to family of killed hostage Hersh Goldberg-Polin at his funeral,Israeli President Isaac Herzog asked the family of American-Israeli hostage Hersh Goldberg-Polin for forgiveness for “failing” to bring him home alive. ,"Sep 2, 2024",2024-10-13 12:31:27.701089,Israel War,Unknown,Middle East,
