Source,Link,Headline,Description,Date,Timestamp,Topic,Author,Region,Article_Content
BBC,https://www.bbc.com/news/articles/c4gq9gxx6p2o,MP helps transport aid convoy to Ukraine,Matt Western is part of a team driving four ambulances to the Polish border with Ukraine.,2 Oct 2024,2024-10-14 18:26:21.416069,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/c8el72ldpr4o,"Russia gripped by human rights crackdown, says UN",A UN investigation found evidence of increased police brutality and repression since February 2022.,23 Sep 2024,2024-10-14 18:26:21.539106,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/cq5eyqjz1yjo,Russian opposition activist killed fighting for Ukraine,Ildar Dadin was killed when his battalion came under Russian artillery fire in north-eastern Ukraine.,8 days ago,2024-10-14 18:26:21.668262,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/cz9w97d4neno,Devon medic trainer honoured for work in Ukraine,Medics4Ukraine has helped train 800 medical professionals to deal with trauma injuries.,24 Sep 2024,2024-10-14 18:26:21.791190,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/cx245n0gex5o,Three killed in Russian strike on Kharkiv apartment,The daytime attack using guided bombs wounds another 31 people in the north-eastern Ukrainian city.,24 Sep 2024,2024-10-14 18:26:21.913719,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/crl8187l920o,Thousands of cars that crash in US are ending up in Russia,"The South Caucasus nation of Georgia has a huge used car market, with many vehicles finding their way over the border.",14 hrs ago,2024-10-14 18:26:22.042807,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/cd7xnlxj8qjo,Ukrainian soldiers killed in SUV donated by miners,"A vehicle donated by a group of Welsh miners is destroyed in Ukraine, killing six.",22 Sep 2024,2024-10-14 18:26:22.186086,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/c8rdygy5888o,Far right in Austria 'opens new era' with election victory,"The Freedom Party wins its first election, but building a coalition will be difficult.",30 Sep 2024,2024-10-14 18:26:22.320312,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/cx2lg92edj7o,Palestinian refugee to challenge family reunion bid rejection,"Hadil Lous, who lives in Broughty Ferry, has been trying to reunite with her parents and four siblings.",6 days ago,2024-10-14 18:26:27.784610,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/cly2072r2m6o,Expert claims bomb location concerns 'silenced',The States and police say they will continue to review the situation regarding a field near a development.,5 Oct 2024,2024-10-14 18:26:27.941508,Ukraine War,-,Ukraine,-
BBC,https://www.bbc.com/news/articles/cj4dwgr2y41o,Saoirse Ronan says WW2 film is 'incredibly relevant',The world premiere of Sir Steve McQueen's Blitz will open the London Film Festival on Wednesday.,5 days ago,2024-10-14 18:26:28.101764,Ukraine War,-,Ukraine,-
